truth threshold is 4.5
num_features	lambda	mse	top_n	true_pos	false_pos	true_neg	false_neg	precision	recall
105	0.17	1.51296185191	14050	3786	10264	5217	734	0.2694661921708185	0.8376106194690266
105	0.17	1.51296185191	14150	3803	10347	5134	717	0.2687632508833922	0.8413716814159292
105	0.17	1.51296185191	14250	3815	10435	5046	705	0.267719298245614	0.8440265486725663
105	0.17	1.51296185191	14350	3831	10519	4962	689	0.2669686411149826	0.8475663716814159
105	0.17	1.51296185191	14450	3849	10601	4880	671	0.26636678200692043	0.8515486725663717
105	0.17	1.51296185191	14550	3864	10686	4795	656	0.2655670103092784	0.8548672566371681
105	0.17	1.51296185191	14650	3876	10774	4707	644	0.2645733788395904	0.8575221238938053
105	0.17	1.51296185191	14750	3896	10854	4627	624	0.26413559322033897	0.8619469026548673
105	0.17	1.51296185191	14850	3904	10946	4535	616	0.2628956228956229	0.863716814159292
105	0.17	1.51296185191	14950	3917	11033	4448	603	0.2620066889632107	0.8665929203539823
105	0.17	1.51296185191	15050	3933	11117	4364	587	0.261328903654485	0.8701327433628319
105	0.17	1.51296185191	15150	3952	11198	4283	568	0.26085808580858083	0.8743362831858407
105	0.17	1.51296185191	15250	3967	11283	4198	553	0.2601311475409836	0.8776548672566372
105	0.17	1.51296185191	15350	3981	11369	4112	539	0.2593485342019544	0.8807522123893805
105	0.17	1.51296185191	15450	3991	11459	4022	529	0.2583171521035599	0.8829646017699115
105	0.17	1.51296185191	15550	4009	11541	3940	511	0.25781350482315113	0.8869469026548673
105	0.17	1.51296185191	15650	4032	11618	3863	488	0.25763578274760385	0.8920353982300885
105	0.17	1.51296185191	15750	4048	11702	3779	472	0.25701587301587303	0.8955752212389381
105	0.17	1.51296185191	15850	4063	11787	3694	457	0.25634069400630916	0.8988938053097345
105	0.17	1.51296185191	15950	4081	11869	3612	439	0.2558620689655172	0.9028761061946903
105	0.17	1.51296185191	16050	4097	11953	3528	423	0.2552647975077882	0.9064159292035399
105	0.17	1.51296185191	16150	4114	12036	3445	406	0.25473684210526315	0.9101769911504425
105	0.17	1.51296185191	16250	4125	12125	3356	395	0.25384615384615383	0.9126106194690266
105	0.17	1.51296185191	16350	4140	12210	3271	380	0.25321100917431194	0.915929203539823
105	0.17	1.51296185191	16450	4152	12298	3183	368	0.25240121580547115	0.9185840707964602
105	0.17	1.51296185191	16550	4165	12385	3096	355	0.2516616314199396	0.9214601769911505
105	0.17	1.51296185191	16650	4171	12479	3002	349	0.2505105105105105	0.922787610619469
105	0.17	1.51296185191	16750	4193	12557	2924	327	0.2503283582089552	0.9276548672566372
105	0.17	1.51296185191	16850	4211	12639	2842	309	0.24991097922848665	0.9316371681415929
105	0.17	1.51296185191	16950	4225	12725	2756	295	0.24926253687315633	0.9347345132743363
105	0.17	1.51296185191	17050	4238	12812	2669	282	0.24856304985337244	0.9376106194690266
105	0.17	1.51296185191	17150	4243	12907	2574	277	0.24740524781341108	0.9387168141592921
105	0.17	1.51296185191	17250	4252	12998	2483	268	0.2464927536231884	0.9407079646017699
105	0.17	1.51296185191	17350	4263	13087	2394	257	0.24570605187319886	0.9431415929203539
105	0.17	1.51296185191	17450	4274	13176	2305	246	0.24492836676217766	0.945575221238938
105	0.17	1.51296185191	17550	4287	13263	2218	233	0.24427350427350428	0.9484513274336284
105	0.17	1.51296185191	17650	4298	13352	2129	222	0.2435127478753541	0.9508849557522124
105	0.17	1.51296185191	17750	4309	13441	2040	211	0.24276056338028168	0.9533185840707965
105	0.17	1.51296185191	17850	4323	13527	1954	197	0.24218487394957983	0.9564159292035398
105	0.17	1.51296185191	17950	4333	13617	1864	187	0.24139275766016713	0.9586283185840708
105	0.17	1.51296185191	18050	4343	13707	1774	177	0.24060941828254848	0.9608407079646017
105	0.17	1.51296185191	18150	4356	13794	1687	164	0.24	0.963716814159292
105	0.17	1.51296185191	18250	4365	13885	1596	155	0.23917808219178083	0.9657079646017699
105	0.17	1.51296185191	18350	4378	13972	1509	142	0.23858310626702997	0.9685840707964601
105	0.17	1.51296185191	18450	4386	14064	1417	134	0.23772357723577237	0.970353982300885
105	0.17	1.51296185191	18550	4395	14155	1326	125	0.23692722371967656	0.9723451327433629
105	0.17	1.51296185191	18650	4408	14242	1239	112	0.2363538873994638	0.9752212389380531
105	0.17	1.51296185191	18750	4421	14329	1152	99	0.23578666666666667	0.9780973451327434
105	0.17	1.51296185191	18850	4433	14417	1064	87	0.23517241379310344	0.9807522123893805
105	0.17	1.51296185191	18950	4438	14512	969	82	0.2341952506596306	0.981858407079646
105	0.17	1.51296185191	19050	4444	14606	875	76	0.23328083989501314	0.9831858407079646
105	0.17	1.51296185191	19150	4454	14696	785	66	0.23258485639686685	0.9853982300884956
105	0.17	1.51296185191	19250	4463	14787	694	57	0.23184415584415585	0.9873893805309735
105	0.17	1.51296185191	19350	4473	14877	604	47	0.23116279069767443	0.9896017699115044
105	0.17	1.51296185191	19450	4482	14968	513	38	0.2304370179948586	0.9915929203539823
105	0.17	1.51296185191	19550	4489	15061	420	31	0.22961636828644502	0.993141592920354
105	0.17	1.51296185191	19650	4499	15151	330	21	0.22895674300254454	0.995353982300885
105	0.17	1.51296185191	19750	4503	15247	234	17	0.228	0.9962389380530974
105	0.17	1.51296185191	19850	4509	15341	140	11	0.2271536523929471	0.9975663716814159
105	0.17	1.51296185191	19950	4516	15434	47	4	0.2263659147869674	0.9991150442477876
